date,location,deaths_per_100k
2021-04-25,World,0.49741772151898733
2021-04-26,World,0.49792405063291134
2021-04-27,World,0.49820253164556955
2021-04-28,World,0.4987088607594936
2021-04-29,World,0.4993037974683544
2021-04-30,World,0.4998101265822784
2021-05-01,World,0.5003037974683544
2021-05-02,World,0.5007594936708861
2021-05-03,World,0.5011518987341772
2021-05-04,World,0.5015189873417721
2021-05-05,World,0.501759493670886
2021-05-06,World,0.5021518987341772
2021-05-07,World,0.5025822784810127
2021-05-08,World,0.5031139240506329
2021-05-09,World,0.5033924050632911
2021-05-10,World,0.5037341772151899
2021-05-11,World,0.5040759493670885
2021-05-12,World,0.5043164556962025
2021-05-13,World,0.5045443037974684
2021-05-14,World,0.5047594936708861
2021-05-15,World,0.5049873417721519
2021-05-16,World,0.5053924050632912
2021-05-17,World,0.5054556962025316
2021-05-18,World,0.5055569620253164
2021-05-19,World,0.5056202531645569
2021-05-20,World,0.5058607594936709
2021-05-21,World,0.5061139240506329
2021-05-22,World,0.5062025316455696
2021-05-23,World,0.5064810126582279
2021-05-24,World,0.5065443037974683
2021-05-25,World,0.506873417721519
2021-05-26,World,0.5070506329113924
2021-05-27,World,0.5073037974683544
2021-05-28,World,0.5073164556962025
2021-05-29,World,0.5075569620253164
2021-05-30,World,0.5077088607594936
2021-05-31,World,0.5077848101265823
2021-06-01,World,0.5077848101265823
2021-06-02,World,0.5079873417721519
2021-06-03,World,0.5081772151898734
2021-06-04,World,0.5082531645569619
2021-06-05,World,0.5084683544303796
2021-06-06,World,0.5086835443037974
2021-06-07,World,0.5089113924050633
2021-06-08,World,0.5089113924050633
2021-06-09,World,0.5090886075949367
2021-06-10,World,0.5092025316455697
2021-06-11,World,0.5092278481012659
2021-06-12,World,0.5093417721518987
2021-06-13,World,0.5093797468354431
2021-06-14,World,0.5095822784810127
2021-06-15,World,0.5096582278481013
2021-06-16,World,0.5097848101265823
2021-06-17,World,0.5099620253164557
2021-06-18,World,0.510240506329114
2021-06-19,World,0.5103924050632911
2021-06-20,World,0.5103924050632911
2021-06-21,World,0.510620253164557
2021-06-22,World,0.5107215189873419
2021-06-23,World,0.5109113924050633
2021-06-24,World,0.511
2021-06-25,World,0.5110379746835443
2021-06-26,World,0.5110379746835443
2021-06-27,World,0.5111265822784811
2021-06-28,World,0.5112784810126583
2021-06-29,World,0.5112911392405064
2021-06-30,World,0.5113037974683545
2021-07-01,World,0.5113037974683545
2021-07-02,World,0.5113544303797468
2021-07-03,World,0.5114430379746835
2021-07-04,World,0.5116075949367088
2021-07-05,World,0.5116455696202531
2021-07-06,World,0.5117341772151899
2021-07-07,World,0.5117341772151899
2021-07-08,World,0.5119113924050633
2021-07-09,World,0.5119873417721519
2021-07-10,World,0.5119873417721519
2021-07-11,World,0.5119873417721519
2021-07-12,World,0.5120506329113924
2021-07-13,World,0.512253164556962
2021-07-14,World,0.5123417721518988
2021-07-15,World,0.5125949367088608
2021-07-16,World,0.5127341772151899
2021-07-17,World,0.5127341772151899
2021-07-18,World,0.512746835443038
2021-07-19,World,0.5130253164556963
2021-07-20,World,0.5130506329113924
2021-07-21,World,0.5130632911392405
2021-07-22,World,0.5130759493670886
2021-07-23,World,0.5130759493670886
2021-07-24,World,0.5132658227848101
2021-07-25,World,0.5134683544303797
2021-07-26,World,0.5134810126582279
2021-07-27,World,0.5137848101265823
2021-07-28,World,0.5140126582278481
2021-07-29,World,0.5141139240506329
2021-07-30,World,0.5141139240506329
2021-07-31,World,0.5142151898734177
2021-08-01,World,0.5143164556962025
2021-08-02,World,0.5145316455696203
2021-08-03,World,0.5146455696202532
2021-08-04,World,0.5148987341772152
2021-08-05,World,0.5153164556962025
2021-08-06,World,0.5154050632911392
2021-08-07,World,0.5155189873417722
2021-08-08,World,0.5158227848101266
2021-08-09,World,0.5161898734177215
2021-08-10,World,0.5161898734177215
2021-08-11,World,0.5163291139240507
2021-08-12,World,0.516367088607595
2021-08-13,World,0.5166075949367088
2021-08-14,World,0.5168354430379747
2021-08-15,World,0.5169746835443038
2021-08-16,World,0.5172278481012658
2021-08-17,World,0.5175822784810127
2021-08-18,World,0.5175822784810127
2021-08-19,World,0.5176582278481013
2021-08-20,World,0.5178354430379748
2021-08-21,World,0.5180886075949368
2021-08-22,World,0.5184050632911392
2021-08-23,World,0.5187088607594937
2021-08-24,World,0.5191772151898735
2021-08-25,World,0.5194810126582279
2021-08-26,World,0.5197088607594937
2021-08-27,World,0.5199367088607596
2021-08-28,World,0.5200506329113924
2021-08-29,World,0.520367088607595
2021-08-30,World,0.5207721518987343
2021-08-31,World,0.5210126582278481
2021-09-01,World,0.5214683544303798
2021-09-02,World,0.5217088607594936
2021-09-03,World,0.5221645569620252
2021-09-04,World,0.5225443037974683
2021-09-05,World,0.523126582278481
2021-09-06,World,0.5235696202531646
2021-09-07,World,0.5240253164556962
2021-09-08,World,0.5244303797468354
2021-09-09,World,0.5247721518987342
2021-09-10,World,0.5251772151898734
2021-09-11,World,0.5255569620253164
2021-09-12,World,0.5258860759493671
2021-09-13,World,0.5265189873417722
2021-09-14,World,0.5271392405063292
2021-09-15,World,0.5277215189873419
2021-09-16,World,0.5283164556962026
2021-09-17,World,0.5287341772151899
2021-09-18,World,0.5290253164556963
2021-09-19,World,0.5296582278481012
2021-09-20,World,0.5303037974683544
2021-09-21,World,0.5309746835443038
2021-09-22,World,0.5316835443037975
2021-09-23,World,0.5323924050632911
2021-09-24,World,0.5329746835443038
2021-09-25,World,0.5337088607594936
2021-09-26,World,0.5344556962025316
2021-09-27,World,0.5353164556962026
2021-09-28,World,0.5361012658227848
2021-09-29,World,0.5368607594936708
2021-09-30,World,0.5376329113924051
2021-10-01,World,0.5383164556962026
2021-10-02,World,0.5390632911392406
2021-10-03,World,0.5399493670886076
2021-10-04,World,0.5405696202531646
2021-10-05,World,0.5413037974683543
2021-10-06,World,0.5422278481012658
2021-10-07,World,0.5430253164556962
2021-10-08,World,0.5437341772151898
2021-10-09,World,0.5446708860759494
2021-10-10,World,0.5456455696202532
2021-10-11,World,0.546620253164557
2021-10-12,World,0.5475949367088607
2021-10-13,World,0.5484177215189874
2021-10-14,World,0.5496708860759494
2021-10-15,World,0.5505949367088607
2021-10-16,World,0.5515443037974683
2021-10-17,World,0.5526455696202531
2021-10-18,World,0.5537721518987342
2021-10-19,World,0.554860759493671
2021-10-20,World,0.5559746835443038
2021-10-21,World,0.5571518987341773
2021-10-22,World,0.5583291139240506
2021-10-23,World,0.5594050632911391
2021-10-24,World,0.5605949367088607
2021-10-25,World,0.5618227848101267
2021-10-26,World,0.5630632911392406
2021-10-27,World,0.5642911392405063
2021-10-28,World,0.5654303797468354
2021-10-29,World,0.5667468354430379
2021-10-30,World,0.5681012658227849
2021-10-31,World,0.5694430379746835
2021-11-01,World,0.5705949367088607
2021-11-02,World,0.5719620253164558
2021-11-03,World,0.5734683544303798
2021-11-04,World,0.5748860759493671
2021-11-05,World,0.5762278481012658
2021-11-06,World,0.5776582278481013
2021-11-07,World,0.5790759493670886
2021-11-08,World,0.5804810126582278
2021-11-09,World,0.581987341772152
2021-11-10,World,0.583493670886076
2021-11-11,World,0.5849113924050633
2021-11-12,World,0.5865949367088608
2021-11-13,World,0.5882151898734177
2021-11-14,World,0.5895822784810127
2021-11-15,World,0.591126582278481
2021-11-16,World,0.5926962025316456
2021-11-17,World,0.5940253164556962
2021-11-18,World,0.595506329113924
2021-11-19,World,0.5972278481012658
2021-11-20,World,0.5988607594936709
2021-11-21,World,0.6005569620253165
2021-11-22,World,0.602240506329114
2021-11-23,World,0.6039240506329114
2021-11-24,World,0.6055696202531645
2021-11-25,World,0.6071392405063292
2021-11-26,World,0.6086835443037975
2021-11-27,World,0.6103291139240506
2021-11-28,World,0.6121518987341772
2021-11-29,World,0.614
2021-11-30,World,0.6158987341772153
2021-12-01,World,0.6176582278481013
2021-12-02,World,0.6193670886075949
2021-12-03,World,0.6213164556962025
2021-12-04,World,0.6232278481012659
2021-12-05,World,0.6251012658227848
2021-12-06,World,0.6269746835443037
2021-12-07,World,0.6287721518987341
2021-12-08,World,0.6307468354430379
2021-12-09,World,0.6324303797468354
2021-12-10,World,0.6342658227848101
2021-12-11,World,0.6362025316455696
2021-12-12,World,0.6380886075949367
2021-12-13,World,0.6401392405063291
2021-12-14,World,0.6420886075949367
2021-12-15,World,0.6439240506329115
2021-12-16,World,0.6457594936708861
2021-12-17,World,0.6474683544303798
2021-12-18,World,0.6495189873417722
2021-12-19,World,0.6514683544303798
2021-12-20,World,0.6534683544303798
2021-12-21,World,0.6552911392405063
2021-12-22,World,0.6571392405063291
2021-12-23,World,0.6591392405063291
2021-12-24,World,0.6610379746835443
2021-12-25,World,0.6629873417721519
2021-12-26,World,0.6650886075949367
2021-12-27,World,0.6670886075949367
2021-12-28,World,0.6690886075949367
2021-12-29,World,0.6710759493670886
2021-12-30,World,0.6729873417721519
2021-12-31,World,0.6750253164556962
2022-01-01,World,0.6770126582278482
2022-01-02,World,0.6792025316455697
2022-01-03,World,0.6812278481012658
2022-01-04,World,0.6830253164556962
2022-01-05,World,0.6849493670886075
2022-01-06,World,0.6868227848101266
2022-01-07,World,0.6889113924050634
2022-01-08,World,0.6908481012658227
2022-01-09,World,0.6926708860759494
2022-01-10,World,0.6945696202531646
2022-01-11,World,0.6966075949367089
2022-01-12,World,0.6986075949367089
2022-01-13,World,0.7005443037974683
2022-01-14,World,0.7024683544303797
2022-01-15,World,0.7042531645569621
2022-01-16,World,0.7061139240506329
2022-01-17,World,0.7079873417721518
2022-01-18,World,0.7097848101265822
2022-01-19,World,0.7116708860759493
2022-01-20,World,0.7134177215189874
2022-01-21,World,0.7153544303797468
2022-01-22,World,0.717126582278481
2022-01-23,World,0.7188607594936709
2022-01-24,World,0.7205569620253164
2022-01-25,World,0.7223164556962025
2022-01-26,World,0.7241392405063292
2022-01-27,World,0.7259367088607596
2022-01-28,World,0.727620253164557
2022-01-29,World,0.729379746835443
2022-01-30,World,0.7310126582278481
2022-01-31,World,0.7327215189873418
2022-02-01,World,0.7344810126582278
2022-02-02,World,0.7361898734177215
2022-02-03,World,0.7378101265822784
2022-02-04,World,0.7393924050632912
2022-02-05,World,0.7410632911392405
2022-02-06,World,0.7426835443037975
2022-02-07,World,0.7441265822784809
2022-02-08,World,0.745632911392405
2022-02-09,World,0.7471898734177215
2022-02-10,World,0.7487721518987343
2022-02-11,World,0.7503164556962025
2022-02-12,World,0.7519873417721519
2022-02-13,World,0.7534050632911392
2022-02-14,World,0.7550379746835443
2022-02-15,World,0.756493670886076
2022-02-16,World,0.758
2022-02-17,World,0.7594303797468356
2022-02-18,World,0.7608987341772152
2022-02-19,World,0.7621898734177215
2022-02-20,World,0.7637341772151898
2022-02-21,World,0.7650886075949367
2022-02-22,World,0.7664556962025315
2022-02-23,World,0.7676075949367088
2022-02-24,World,0.7689493670886075
2022-02-25,World,0.7702278481012659
2022-02-26,World,0.7716202531645571
2022-02-27,World,0.7729620253164556
2022-02-28,World,0.7742025316455696
2022-03-01,World,0.7753417721518987
2022-03-02,World,0.7767215189873418
2022-03-03,World,0.7779240506329115
2022-03-04,World,0.7792405063291139
2022-03-05,World,0.7805443037974683
2022-03-06,World,0.781873417721519
2022-03-07,World,0.7829240506329114
2022-03-08,World,0.7839746835443038
2022-03-09,World,0.7850759493670885
2022-03-10,World,0.7861392405063291
2022-03-11,World,0.7873164556962025
2022-03-12,World,0.7884430379746836
2022-03-13,World,0.7895822784810127
2022-03-14,World,0.7906708860759494
2022-03-15,World,0.791759493670886
2022-03-16,World,0.7928481012658228
2022-03-17,World,0.7938860759493672
2022-03-18,World,0.7948481012658228
2022-03-19,World,0.7959493670886075
2022-03-20,World,0.7968987341772152
2022-03-21,World,0.7977088607594937
2022-03-22,World,0.7984810126582278
2022-03-23,World,0.7994683544303797
2022-03-24,World,0.8003544303797469
2022-03-25,World,0.8012278481012658
2022-03-26,World,0.8019999999999999
2022-03-27,World,0.8028987341772151
2022-03-28,World,0.8038607594936709
2022-03-29,World,0.8047468354430378
2022-03-30,World,0.805493670886076
2022-03-31,World,0.8063164556962026
2022-04-01,World,0.8071518987341773
2022-04-02,World,0.8078734177215191
2022-04-03,World,0.8085569620253166
2022-04-04,World,0.8092405063291139
2022-04-05,World,0.8101898734177215
2022-04-06,World,0.8110886075949366
2022-04-07,World,0.8118354430379748
2022-04-08,World,0.8125949367088607
2022-04-09,World,0.8134303797468354
2022-04-10,World,0.8142531645569621
2022-04-11,World,0.8150379746835442
2022-04-12,World,0.8156708860759494
2022-04-13,World,0.8162911392405062
2022-04-14,World,0.8169873417721518
2022-04-15,World,0.817746835443038
2022-04-16,World,0.8184810126582278
2022-04-17,World,0.819139240506329
2022-04-18,World,0.8197341772151898
2022-04-19,World,0.8205443037974683
2022-04-20,World,0.821126582278481
2022-04-21,World,0.8217848101265822
2022-04-22,World,0.8224556962025316
2022-04-23,World,0.8231392405063293
2022-04-24,World,0.8239113924050633
2022-04-25,World,0.824367088607595
2022-04-26,World,0.824746835443038
2022-04-27,World,0.8254177215189873
2022-04-28,World,0.8261392405063293
2022-04-29,World,0.8268481012658228
2022-04-30,World,0.8275316455696202
2022-05-01,World,0.8281518987341773
2022-05-02,World,0.8287468354430381
2022-05-03,World,0.8295443037974684
2022-05-04,World,0.8301012658227848
2022-05-05,World,0.8308227848101266
2022-05-06,World,0.8314177215189874
2022-05-07,World,0.8320379746835442
2022-05-08,World,0.8325696202531645
2022-05-09,World,0.8331645569620253
2022-05-10,World,0.8337215189873417
2022-05-11,World,0.8341898734177216
2022-05-12,World,0.8347088607594936
2022-05-13,World,0.8351518987341772
2022-05-14,World,0.8358481012658228
2022-05-15,World,0.836379746835443
2022-05-16,World,0.8369620253164557
2022-05-17,World,0.8377341772151897
2022-05-18,World,0.8384303797468353
2022-05-19,World,0.8390253164556961
2022-05-20,World,0.839759493670886
2022-05-21,World,0.8404430379746834
2022-05-22,World,0.8411518987341774
2022-05-23,World,0.8417341772151901
2022-05-24,World,0.842481012658228
2022-05-25,World,0.8431898734177216
2022-05-26,World,0.8438481012658228
2022-05-27,World,0.8444683544303798
2022-05-28,World,0.8451518987341773
2022-05-29,World,0.8457974683544304
2022-05-30,World,0.8465316455696202
2022-05-31,World,0.8472784810126581
2022-06-01,World,0.8479620253164557
2022-06-02,World,0.8488354430379748
2022-06-03,World,0.8496835443037976
2022-06-04,World,0.8503544303797469
2022-06-05,World,0.8512911392405064
2022-06-06,World,0.8520506329113923
2022-06-07,World,0.8527468354430379
2022-06-08,World,0.8535949367088607
2022-06-09,World,0.8545696202531644
2022-06-10,World,0.8555822784810125
2022-06-11,World,0.8564303797468353
2022-06-12,World,0.8573797468354429
2022-06-13,World,0.8583291139240508
2022-06-14,World,0.8594050632911394
2022-06-15,World,0.8604556962025317
2022-06-16,World,0.8614936708860761
2022-06-17,World,0.8625443037974684
2022-06-18,World,0.8635949367088609
2022-06-19,World,0.8646582278481013
2022-06-20,World,0.8657088607594936
2022-06-21,World,0.8667341772151899
2022-06-22,World,0.8679493670886076
2022-06-23,World,0.8690759493670885
2022-06-24,World,0.8702278481012659
2022-06-25,World,0.8713544303797468
2022-06-26,World,0.8725569620253164
2022-06-27,World,0.8736962025316455
2022-06-28,World,0.8749367088607594
2022-06-29,World,0.8761392405063292
2022-06-30,World,0.8774936708860761
2022-07-01,World,0.8785949367088609
2022-07-02,World,0.8800000000000001
2022-07-03,World,0.8813164556962025
2022-07-04,World,0.8825443037974683
2022-07-05,World,0.8839367088607595
2022-07-06,World,0.8852658227848101
2022-07-07,World,0.8866835443037975
2022-07-08,World,0.8880632911392405
2022-07-09,World,0.889493670886076
2022-07-10,World,0.8909367088607594
2022-07-11,World,0.8923670886075948
2022-07-12,World,0.8937974683544304
2022-07-13,World,0.895367088607595
2022-07-14,World,0.8969620253164556
2022-07-15,World,0.8985822784810127
2022-07-16,World,0.9001265822784811
2022-07-17,World,0.9017341772151898
2022-07-18,World,0.903367088607595
2022-07-19,World,0.905025316455696
2022-07-20,World,0.9066835443037974
2022-07-21,World,0.9084177215189871
2022-07-22,World,0.9100759493670886
2022-07-23,World,0.9118481012658229
2022-07-24,World,0.9135063291139239
2022-07-25,World,0.915253164556962
2022-07-26,World,0.917
2022-07-27,World,0.9187721518987342
2022-07-28,World,0.9206835443037974
2022-07-29,World,0.9224177215189874
2022-07-30,World,0.92426582278481
2022-07-31,World,0.926139240506329
2022-08-01,World,0.9280886075949368
2022-08-02,World,0.9299367088607596
2022-08-03,World,0.9317848101265824
2022-08-04,World,0.9336962025316456
2022-08-05,World,0.9356835443037976
2022-08-06,World,0.9377215189873418
2022-08-07,World,0.939886075949367
2022-08-08,World,0.9420759493670886
2022-08-09,World,0.9442151898734176
2022-08-10,World,0.9463291139240504
2022-08-11,World,0.9485189873417722
2022-08-12,World,0.9506962025316457
2022-08-13,World,0.9528354430379746
2022-08-14,World,0.9549746835443038
2022-08-15,World,0.9573164556962024
2022-08-16,World,0.9595696202531643
2022-08-17,World,0.9617341772151897
2022-08-18,World,0.9640759493670885
2022-08-19,World,0.9662658227848102
2022-08-20,World,0.968506329113924
2022-08-21,World,0.9708101265822784
2022-08-22,World,0.9731012658227847
2022-08-23,World,0.9753924050632911
2022-08-24,World,0.9776835443037974
2022-08-25,World,0.9799746835443038
2022-08-26,World,0.982240506329114
2022-08-27,World,0.9846455696202533
2022-08-28,World,0.987126582278481
2022-08-29,World,0.9894556962025316
2022-08-30,World,0.9919240506329114
2022-08-31,World,0.9944177215189873
2022-09-01,World,0.996759493670886
2022-09-02,World,0.9992911392405064
2022-09-03,World,1.0018227848101269
2022-09-04,World,1.0042911392405063
2022-09-05,World,1.0067215189873415
2022-09-06,World,1.00926582278481
2022-09-07,World,1.0118101265822783
2022-09-08,World,1.01426582278481
2022-09-09,World,1.0165822784810128
2022-09-10,World,1.0192151898734179
2022-09-11,World,1.0215316455696202
2022-09-12,World,1.0240632911392404
2022-09-13,World,1.026392405063291
2022-09-14,World,1.0288987341772153
2022-09-15,World,1.0314050632911393
2022-09-16,World,1.0339620253164556
2022-09-17,World,1.0365569620253163
2022-09-18,World,1.0391772151898737
2022-09-19,World,1.0416582278481012
2022-09-20,World,1.0442911392405063
2022-09-21,World,1.0469113924050633
2022-09-22,World,1.0494050632911391
2022-09-23,World,1.0520126582278482
2022-09-24,World,1.0545189873417724
2022-09-25,World,1.057101265822785
2022-09-26,World,1.0595696202531644
2022-09-27,World,1.0621645569620253
2022-09-28,World,1.0648481012658229
2022-09-29,World,1.067379746835443
2022-09-30,World,1.0699620253164555
2022-10-01,World,1.0726835443037976
2022-10-02,World,1.0754683544303798
2022-10-03,World,1.0779367088607597
2022-10-04,World,1.0804556962025316
2022-10-05,World,1.0828227848101266
2022-10-06,World,1.085240506329114
2022-10-07,World,1.087924050632911
2022-10-08,World,1.0904177215189874
2022-10-09,World,1.0928987341772152
2022-10-10,World,1.0953797468354431
2022-10-11,World,1.0979746835443038
2022-10-12,World,1.100367088607595
2022-10-13,World,1.1027848101265825
2022-10-14,World,1.1052405063291137
2022-10-15,World,1.1076455696202532
2022-10-16,World,1.1101265822784812
2022-10-17,World,1.1126962025316456
2022-10-18,World,1.1150886075949367
2022-10-19,World,1.1175316455696205
2022-10-20,World,1.1200632911392403
2022-10-21,World,1.1224683544303795
2022-10-22,World,1.1247721518987341
2022-10-23,World,1.1272025316455696
2022-10-24,World,1.129620253164557
2022-10-25,World,1.132101265822785
2022-10-26,World,1.1344303797468354
2022-10-27,World,1.1368354430379746
2022-10-28,World,1.1392405063291138
2022-10-29,World,1.141354430379747
2022-10-30,World,1.1436075949367088
2022-10-31,World,1.1460126582278483
2022-11-01,World,1.1481772151898737
2022-11-02,World,1.1505063291139241
2022-11-03,World,1.1526835443037975
2022-11-04,World,1.15473417721519
2022-11-05,World,1.1566835443037973
2022-11-06,World,1.158759493670886
2022-11-07,World,1.1607721518987342
2022-11-08,World,1.1630253164556963
2022-11-09,World,1.1649113924050631
2022-11-10,World,1.1670506329113923
2022-11-11,World,1.1690632911392405
2022-11-12,World,1.1711645569620253
2022-11-13,World,1.1730379746835442
2022-11-14,World,1.1750379746835442
2022-11-15,World,1.1769240506329115
2022-11-16,World,1.1789240506329117
2022-11-17,World,1.1809620253164557
2022-11-18,World,1.1828987341772152
2022-11-19,World,1.1847721518987342
2022-11-20,World,1.1866962025316456
2022-11-21,World,1.1885822784810123
2022-11-22,World,1.1903417721518985
2022-11-23,World,1.1919493670886077
2022-11-24,World,1.1936835443037976
2022-11-25,World,1.195240506329114
2022-11-26,World,1.1968860759493674
2022-11-27,World,1.1987974683544302
2022-11-28,World,1.2006075949367088
2022-11-29,World,1.2022151898734177
2022-11-30,World,1.203873417721519
2022-12-01,World,1.205620253164557
2022-12-02,World,1.2072025316455695
2022-12-03,World,1.208620253164557
2022-12-04,World,1.2100253164556962
2022-12-05,World,1.2116582278481012
2022-12-06,World,1.2132784810126584
2022-12-07,World,1.214860759493671
2022-12-08,World,1.216367088607595
2022-12-09,World,1.2178354430379748
2022-12-10,World,1.2192784810126582
2022-12-11,World,1.2206455696202532
2022-12-12,World,1.2220506329113925
2022-12-13,World,1.2234430379746837
2022-12-14,World,1.2246835443037978
2022-12-15,World,1.2261645569620252
2022-12-16,World,1.227506329113924
2022-12-17,World,1.2288481012658228
2022-12-18,World,1.2300379746835444
2022-12-19,World,1.2312658227848101
2022-12-20,World,1.2324430379746836
2022-12-21,World,1.2335316455696204
2022-12-22,World,1.2346455696202532
2022-12-23,World,1.235974683544304
2022-12-24,World,1.237126582278481
2022-12-25,World,1.2382911392405065
2022-12-26,World,1.2393924050632912
2022-12-27,World,1.2404683544303796
2022-12-28,World,1.2414556962025316
2022-12-29,World,1.2425189873417721
2022-12-30,World,1.2434556962025316
2022-12-31,World,1.2444810126582275
2023-01-01,World,1.245341772151899
2023-01-02,World,1.2462278481012656
2023-01-03,World,1.247126582278481
2023-01-04,World,1.2480759493670885
2023-01-05,World,1.2488734177215193
2023-01-06,World,1.249759493670886
2023-01-07,World,1.2506455696202532
2023-01-08,World,1.2515443037974685
2023-01-09,World,1.252367088607595
2023-01-10,World,1.2531772151898735
2023-01-11,World,1.2539493670886075
2023-01-12,World,1.254620253164557
2023-01-13,World,1.2554050632911393
2023-01-14,World,1.2560886075949367
2023-01-15,World,1.2568101265822784
2023-01-16,World,1.257632911392405
2023-01-17,World,1.258379746835443
2023-01-18,World,1.2590632911392405
2023-01-19,World,1.2596962025316456
2023-01-20,World,1.2602911392405063
2023-01-21,World,1.2608101265822784
2023-01-22,World,1.2614177215189872
2023-01-23,World,1.262126582278481
2023-01-24,World,1.2627341772151897
2023-01-25,World,1.2632278481012658
2023-01-26,World,1.2638607594936708
2023-01-27,World,1.2643291139240502
2023-01-28,World,1.2647848101265822
2023-01-29,World,1.265367088607595
2023-01-30,World,1.2659113924050631
2023-01-31,World,1.2665189873417722
2023-02-01,World,1.266898734177215
2023-02-02,World,1.267379746835443
2023-02-03,World,1.2678481012658227
2023-02-04,World,1.2682784810126584
2023-02-05,World,1.2686962025316455
2023-02-06,World,1.2689620253164555
2023-02-07,World,1.269367088607595
2023-02-08,World,1.2696835443037975
2023-02-09,World,1.2700759493670888
2023-02-10,World,1.2703670886075948
2023-02-11,World,1.2707848101265824
2023-02-12,World,1.2711518987341772
2023-02-13,World,1.271481012658228
2023-02-14,World,1.2718101265822783
2023-02-15,World,1.2720759493670888
2023-02-16,World,1.2724683544303796
2023-02-17,World,1.2728101265822784
2023-02-18,World,1.2731139240506328
2023-02-19,World,1.2733924050632912
2023-02-20,World,1.2736582278481012
2023-02-21,World,1.2739367088607596
2023-02-22,World,1.2741645569620252
2023-02-23,World,1.2743037974683544
2023-02-24,World,1.2743924050632913
2023-02-25,World,1.2745189873417722
2023-02-26,World,1.2748227848101266
2023-02-27,World,1.274987341772152
2023-02-28,World,1.275253164556962
2023-03-01,World,1.2755696202531643
2023-03-02,World,1.2757848101265823
2023-03-03,World,1.2759620253164556
2023-03-04,World,1.276139240506329
2023-03-05,World,1.276392405063291
2023-03-06,World,1.2765189873417722
2023-03-07,World,1.276746835443038
2023-03-08,World,1.2770759493670885
2023-03-09,World,1.2773037974683543
2023-03-10,World,1.277506329113924
2023-03-11,World,1.2776962025316456
2023-03-12,World,1.2778354430379746
2023-03-13,World,1.277873417721519
2023-03-14,World,1.2780759493670883
2023-03-15,World,1.2782784810126582
2023-03-16,World,1.2782911392405063
2023-03-17,World,1.2784303797468355
2023-03-18,World,1.2786582278481011
2023-03-19,World,1.2788481012658228
2023-03-20,World,1.2790253164556962
2023-03-21,World,1.2790759493670882
2023-03-22,World,1.2791139240506326
2023-03-23,World,1.2792278481012658
2023-03-24,World,1.2794177215189872
2023-03-25,World,1.2794810126582274
2023-03-26,World,1.2797215189873419
2023-03-27,World,1.2797341772151896
2023-03-28,World,1.2797848101265825
2023-03-29,World,1.2799620253164556
2023-03-30,World,1.2799620253164556
2023-03-31,World,1.2801012658227848
2023-04-01,World,1.2802278481012659
2023-04-02,World,1.2803544303797467
2023-04-03,World,1.2804303797468353
2023-04-04,World,1.280493670886076
2023-04-05,World,1.280493670886076
2023-04-06,World,1.2805443037974684
2023-04-07,World,1.2805696202531645
2023-04-08,World,1.2805696202531645
2023-04-09,World,1.2805696202531645
2023-04-10,World,1.2806835443037974
2023-04-11,World,1.2806962025316457
2023-04-12,World,1.2806962025316457
2023-04-13,World,1.2807341772151901
2023-04-14,World,1.2807341772151901
2023-04-15,World,1.2808227848101263
2023-04-16,World,1.2809367088607595
2023-04-17,World,1.281126582278481
2023-04-18,World,1.2811518987341772
2023-04-19,World,1.28126582278481
2023-04-20,World,1.28126582278481
2023-04-21,World,1.28126582278481
2023-04-22,World,1.28126582278481
2023-04-23,World,1.2813164556962024
2023-04-24,World,1.2813164556962024
2023-04-25,World,1.2813544303797468
2023-04-26,World,1.2813544303797468
2023-04-27,World,1.2813544303797468
2023-04-28,World,1.2814430379746837
2023-04-29,World,1.2814430379746837
2023-04-30,World,1.2814430379746837
2023-05-01,World,1.2815569620253164
2023-05-02,World,1.2815949367088606
2023-05-03,World,1.281632911392405
2023-05-04,World,1.281632911392405
2023-05-05,World,1.281632911392405
2023-05-06,World,1.2817215189873417
2023-05-07,World,1.2817215189873417
2023-05-08,World,1.28173417721519
2023-05-09,World,1.2817974683544304
2023-05-10,World,1.2817974683544304
2023-05-11,World,1.2818101265822786
2023-05-12,World,1.2818101265822786
2023-05-13,World,1.2819240506329113
2023-05-14,World,1.282012658227848
2023-05-15,World,1.282012658227848
2023-05-16,World,1.2820379746835442
2023-05-17,World,1.2820506329113923
2023-05-18,World,1.2820506329113923
2023-05-19,World,1.2820506329113923
2023-05-20,World,1.2820506329113923
2023-05-21,World,1.2820506329113923
2023-05-22,World,1.2820506329113923
2023-05-23,World,1.2820759493670884
2023-05-24,World,1.2820759493670884
2023-05-25,World,1.2820759493670884
2023-05-26,World,1.2820759493670884
2023-05-27,World,1.2820759493670884
2023-05-28,World,1.2820759493670884
2023-05-29,World,1.2821898734177215
2023-05-30,World,1.2822531645569621
2023-05-31,World,1.2822531645569621
2023-06-01,World,1.28226582278481
2023-06-02,World,1.28226582278481
2023-06-03,World,1.2823291139240505
2023-06-04,World,1.2823291139240505
2023-06-05,World,1.2824177215189871
2023-06-06,World,1.2824177215189871
2023-06-07,World,1.2824556962025315
2023-06-08,World,1.2825443037974684
2023-06-09,World,1.2825443037974684
2023-06-10,World,1.2826455696202532
2023-06-11,World,1.2826455696202532
2023-06-12,World,1.282759493670886
2023-06-13,World,1.282759493670886
2023-06-14,World,1.282759493670886
2023-06-15,World,1.2827974683544303
2023-06-16,World,1.2829746835443039
