date,location,cases_per_100k
2021-12-17,European Union,878.6715883668905
2021-12-18,European Union,881.6223713646532
2021-12-19,European Union,884.5948545861298
2021-12-20,European Union,887.8187919463086
2021-12-21,European Union,890.8136465324385
2021-12-22,European Union,893.4950782997763
2021-12-23,European Union,896.6353467561521
2021-12-24,European Union,899.8536912751676
2021-12-25,European Union,903.0337807606263
2021-12-26,European Union,906.2053691275169
2021-12-27,European Union,908.9308724832214
2021-12-28,European Union,911.8288590604027
2021-12-29,European Union,914.876062639821
2021-12-30,European Union,917.9342281879196
2021-12-31,European Union,920.9639821029084
2022-01-01,European Union,923.8031319910511
2022-01-02,European Union,926.7306487695748
2022-01-03,European Union,929.703355704698
2022-01-04,European Union,932.8697986577179
2022-01-05,European Union,936.2120805369128
2022-01-06,European Union,938.9928411633113
2022-01-07,European Union,942.0174496644297
2022-01-08,European Union,944.8843400447428
2022-01-09,European Union,948.0284116331097
2022-01-10,European Union,951.059284116331
2022-01-11,European Union,954.1152125279639
2022-01-12,European Union,957.1091722595078
2022-01-13,European Union,959.9789709172261
2022-01-14,European Union,962.834451901566
2022-01-15,European Union,965.7422818791949
2022-01-16,European Union,968.8223713646532
2022-01-17,European Union,972.0510067114094
2022-01-18,European Union,975.1255033557048
2022-01-19,European Union,978.0
2022-01-20,European Union,981.131991051454
2022-01-21,European Union,984.065548098434
2022-01-22,European Union,986.9409395973155
2022-01-23,European Union,989.8046979865773
2022-01-24,European Union,992.5004474272931
2022-01-25,European Union,995.1002237136465
2022-01-26,European Union,997.7973154362417
2022-01-27,European Union,1000.5521252796419
2022-01-28,European Union,1003.3474272930647
2022-01-29,European Union,1005.9127516778524
2022-01-30,European Union,1008.6145413870248
2022-01-31,European Union,1011.0608501118568
2022-02-01,European Union,1013.948322147651
2022-02-02,European Union,1016.5389261744965
2022-02-03,European Union,1019.0375838926177
2022-02-04,European Union,1021.7727069351233
2022-02-05,European Union,1024.3921700223714
2022-02-06,European Union,1026.829753914989
2022-02-07,European Union,1029.660178970917
2022-02-08,European Union,1032.0843400447427
2022-02-09,European Union,1034.6785234899328
2022-02-10,European Union,1037.0986577181206
2022-02-11,European Union,1039.6970917225951
2022-02-12,European Union,1042.2729306487695
2022-02-13,European Union,1044.60514541387
2022-02-14,European Union,1046.9093959731545
2022-02-15,European Union,1049.4733780760628
2022-02-16,European Union,1051.8742729306489
2022-02-17,European Union,1054.3519015659956
2022-02-18,European Union,1056.7196868008948
2022-02-19,European Union,1059.176062639821
2022-02-20,European Union,1061.534004474273
2022-02-21,European Union,1063.7044742729308
2022-02-22,European Union,1066.157941834452
2022-02-23,European Union,1068.3451901565995
2022-02-24,European Union,1070.5299776286352
2022-02-25,European Union,1072.7145413870248
2022-02-26,European Union,1075.017225950783
2022-02-27,European Union,1076.9946308724832
2022-02-28,European Union,1079.0684563758389
2022-03-01,European Union,1081.0908277404922
2022-03-02,European Union,1083.0673378076062
2022-03-03,European Union,1084.8950782997765
2022-03-04,European Union,1086.4467561521253
2022-03-05,European Union,1088.265995525727
2022-03-06,European Union,1090.3178970917227
2022-03-07,European Union,1092.1812080536913
2022-03-08,European Union,1093.9704697986576
2022-03-09,European Union,1095.7675615212527
2022-03-10,European Union,1097.698657718121
2022-03-11,European Union,1099.4543624161076
2022-03-12,European Union,1101.158836689038
2022-03-13,European Union,1102.958389261745
2022-03-14,European Union,1104.8174496644297
2022-03-15,European Union,1106.5498881431768
2022-03-16,European Union,1108.2328859060403
2022-03-17,European Union,1109.6105145413871
2022-03-18,European Union,1110.9711409395973
2022-03-19,European Union,1112.5561521252796
2022-03-20,European Union,1114.0279642058163
2022-03-21,European Union,1115.476957494407
2022-03-22,European Union,1117.021476510067
2022-03-23,European Union,1118.614317673378
2022-03-24,European Union,1120.5002237136464
2022-03-25,European Union,1121.8073825503357
2022-03-26,European Union,1123.2606263982104
2022-03-27,European Union,1125.013870246085
2022-03-28,European Union,1126.2829977628637
2022-03-29,European Union,1127.7342281879196
2022-03-30,European Union,1128.9178970917226
2022-03-31,European Union,1130.4272930648767
2022-04-01,European Union,1131.6263982102907
2022-04-02,European Union,1133.0058165548098
2022-04-03,European Union,1134.4002237136465
2022-04-04,European Union,1135.5897091722595
2022-04-05,European Union,1136.613422818792
2022-04-06,European Union,1137.7131991051453
2022-04-07,European Union,1138.9429530201342
2022-04-08,European Union,1140.2165548098433
2022-04-09,European Union,1141.510514541387
2022-04-10,European Union,1142.542058165548
2022-04-11,European Union,1143.8973154362416
2022-04-12,European Union,1145.107158836689
2022-04-13,European Union,1146.2322147651007
2022-04-14,European Union,1147.2525727069353
2022-04-15,European Union,1148.2078299776288
2022-04-16,European Union,1148.9713646532439
2022-04-17,European Union,1149.9671140939597
2022-04-18,European Union,1151.0241610738253
2022-04-19,European Union,1152.3131991051455
2022-04-20,European Union,1153.4776286353467
2022-04-21,European Union,1154.3483221476508
2022-04-22,European Union,1155.4829977628638
2022-04-23,European Union,1156.3543624161077
2022-04-24,European Union,1157.6944071588368
2022-04-25,European Union,1159.1096196868007
2022-04-26,European Union,1160.1883668903802
2022-04-27,European Union,1161.1286353467563
2022-04-28,European Union,1162.3519015659956
2022-04-29,European Union,1163.434899328859
2022-04-30,European Union,1164.5313199105144
2022-05-01,European Union,1165.5876957494406
2022-05-02,European Union,1166.503355704698
2022-05-03,European Union,1167.616331096197
2022-05-04,European Union,1168.8181208053693
2022-05-05,European Union,1169.869351230425
2022-05-06,European Union,1170.8409395973154
2022-05-07,European Union,1171.8098434004473
2022-05-08,European Union,1172.9442953020134
2022-05-09,European Union,1174.1270693512304
2022-05-10,European Union,1175.120134228188
2022-05-11,European Union,1175.9756152125278
2022-05-12,European Union,1177.0803131991051
2022-05-13,European Union,1178.0845637583893
2022-05-14,European Union,1179.172706935123
2022-05-15,European Union,1180.531096196868
2022-05-16,European Union,1181.8120805369126
2022-05-17,European Union,1182.6051454138703
2022-05-18,European Union,1183.5615212527964
2022-05-19,European Union,1184.6720357941836
2022-05-20,European Union,1185.534899328859
2022-05-21,European Union,1186.3659955257272
2022-05-22,European Union,1187.442729306488
2022-05-23,European Union,1188.5187919463087
2022-05-24,European Union,1189.6299776286355
2022-05-25,European Union,1190.8404921700226
2022-05-26,European Union,1191.9203579418345
2022-05-27,European Union,1193.0863534675616
2022-05-28,European Union,1194.2771812080537
2022-05-29,European Union,1195.6577181208052
2022-05-30,European Union,1196.6069351230424
2022-05-31,European Union,1197.936465324385
2022-06-01,European Union,1198.9360178970915
2022-06-02,European Union,1200.0098434004474
2022-06-03,European Union,1201.3785234899328
2022-06-04,European Union,1202.7720357941837
2022-06-05,European Union,1204.1809843400447
2022-06-06,European Union,1205.5532438478747
2022-06-07,European Union,1206.968456375839
2022-06-08,European Union,1208.2843400447427
2022-06-09,European Union,1209.764653243848
2022-06-10,European Union,1211.445637583893
2022-06-11,European Union,1212.6369127516778
2022-06-12,European Union,1214.1259507829977
2022-06-13,European Union,1215.5673378076062
2022-06-14,European Union,1216.9120805369128
2022-06-15,European Union,1218.4729306487695
2022-06-16,European Union,1220.0881431767336
2022-06-17,European Union,1221.3328859060405
2022-06-18,European Union,1222.6852348993289
2022-06-19,European Union,1224.4026845637584
2022-06-20,European Union,1226.1225950783
2022-06-21,European Union,1228.1185682326625
2022-06-22,European Union,1229.875615212528
2022-06-23,European Union,1231.9069351230426
2022-06-24,European Union,1233.7272930648767
2022-06-25,European Union,1235.468903803132
2022-06-26,European Union,1237.4543624161072
2022-06-27,European Union,1239.3843400447427
2022-06-28,European Union,1241.3872483221476
2022-06-29,European Union,1243.0644295302013
2022-06-30,European Union,1245.2107382550334
2022-07-01,European Union,1247.3147651006711
2022-07-02,European Union,1249.5078299776287
2022-07-03,European Union,1251.7644295302014
2022-07-04,European Union,1254.24451901566
2022-07-05,European Union,1256.4997762863532
2022-07-06,European Union,1258.7818791946306
2022-07-07,European Union,1261.2633109619687
2022-07-08,European Union,1263.8082774049217
2022-07-09,European Union,1266.270246085011
2022-07-10,European Union,1268.6756152125279
2022-07-11,European Union,1271.0903803131991
2022-07-12,European Union,1273.5187919463087
2022-07-13,European Union,1275.9738255033556
2022-07-14,European Union,1278.7
2022-07-15,European Union,1281.2619686800895
2022-07-16,European Union,1284.0279642058163
2022-07-17,European Union,1286.619686800895
2022-07-18,European Union,1289.5145413870246
2022-07-19,European Union,1292.293288590604
2022-07-20,European Union,1295.326845637584
2022-07-21,European Union,1298.2829977628637
2022-07-22,European Union,1301.2447427293066
2022-07-23,European Union,1304.096644295302
2022-07-24,European Union,1307.0022371364653
2022-07-25,European Union,1309.9713646532439
2022-07-26,European Union,1313.0011185682326
2022-07-27,European Union,1315.9901565995526
2022-07-28,European Union,1319.2120805369127
2022-07-29,European Union,1322.4803131991052
2022-07-30,European Union,1325.6550335570469
2022-07-31,European Union,1329.148322147651
2022-08-01,European Union,1332.4371364653243
2022-08-02,European Union,1335.5456375838928
2022-08-03,European Union,1338.8736017897093
2022-08-04,European Union,1342.284787472036
2022-08-05,European Union,1345.6700223713647
2022-08-06,European Union,1349.1807606263978
2022-08-07,European Union,1352.5485458612977
2022-08-08,European Union,1356.0673378076062
2022-08-09,European Union,1359.6266219239376
2022-08-10,European Union,1363.286577181208
2022-08-11,European Union,1366.85548098434
2022-08-12,European Union,1370.4290827740492
2022-08-13,European Union,1374.1281879194632
2022-08-14,European Union,1377.9149888143177
2022-08-15,European Union,1381.648322147651
2022-08-16,European Union,1385.4297539149889
2022-08-17,European Union,1389.088143176734
2022-08-18,European Union,1393.178970917226
2022-08-19,European Union,1396.925727069351
2022-08-20,European Union,1401.257941834452
2022-08-21,European Union,1405.1973154362418
2022-08-22,European Union,1409.3939597315434
2022-08-23,European Union,1413.353020134228
2022-08-24,European Union,1417.4800894854588
2022-08-25,European Union,1421.5892617449665
2022-08-26,European Union,1425.6510067114093
2022-08-27,European Union,1429.6035794183445
2022-08-28,European Union,1433.6964205816555
2022-08-29,European Union,1437.671812080537
2022-08-30,European Union,1442.1040268456377
2022-08-31,European Union,1446.1957494407159
2022-09-01,European Union,1450.719239373602
2022-09-02,European Union,1454.9704697986576
2022-09-03,European Union,1459.0116331096199
2022-09-04,European Union,1463.6263982102907
2022-09-05,European Union,1468.137807606264
2022-09-06,European Union,1472.4451901565994
2022-09-07,European Union,1476.742953020134
2022-09-08,European Union,1481.0503355704695
2022-09-09,European Union,1485.623937360179
2022-09-10,European Union,1489.8501118568233
2022-09-11,European Union,1494.2174496644298
2022-09-12,European Union,1498.8317673378076
2022-09-13,European Union,1503.6
2022-09-14,European Union,1507.9917225950783
2022-09-15,European Union,1512.412975391499
2022-09-16,European Union,1516.8058165548098
2022-09-17,European Union,1521.4615212527965
2022-09-18,European Union,1525.865995525727
2022-09-19,European Union,1530.3628635346756
2022-09-20,European Union,1534.9724832214765
2022-09-21,European Union,1539.616331096197
2022-09-22,European Union,1544.2881431767337
2022-09-23,European Union,1548.7232662192391
2022-09-24,European Union,1553.3022371364655
2022-09-25,European Union,1557.9183445190158
2022-09-26,European Union,1562.6058165548097
2022-09-27,European Union,1567.3906040268455
2022-09-28,European Union,1572.0964205816556
2022-09-29,European Union,1576.54966442953
2022-09-30,European Union,1581.145413870246
2022-10-01,European Union,1585.5400447427292
2022-10-02,European Union,1590.308053691275
2022-10-03,European Union,1594.8308724832216
2022-10-04,European Union,1599.3548098434005
2022-10-05,European Union,1603.9411633109619
2022-10-06,European Union,1608.391722595078
2022-10-07,European Union,1613.0205816554812
2022-10-08,European Union,1617.6431767337806
2022-10-09,European Union,1622.1805369127517
2022-10-10,European Union,1626.6762863534675
2022-10-11,European Union,1630.6561521252795
2022-10-12,European Union,1635.0561521252796
2022-10-13,European Union,1639.5827740492168
2022-10-14,European Union,1644.0574944071589
2022-10-15,European Union,1647.9409395973155
2022-10-16,European Union,1652.4360178970917
2022-10-17,European Union,1656.9574944071587
2022-10-18,European Union,1661.209619686801
2022-10-19,European Union,1665.4044742729304
2022-10-20,European Union,1669.7297539149888
2022-10-21,European Union,1673.8633109619689
2022-10-22,European Union,1677.9700223713648
2022-10-23,European Union,1682.0078299776287
2022-10-24,European Union,1686.415883668904
2022-10-25,European Union,1690.6165548098438
2022-10-26,European Union,1694.6868008948545
2022-10-27,European Union,1698.6548098434002
2022-10-28,European Union,1702.861744966443
2022-10-29,European Union,1706.8832214765102
2022-10-30,European Union,1710.8948545861294
2022-10-31,European Union,1714.9058165548097
2022-11-01,European Union,1718.8532438478746
2022-11-02,European Union,1722.8876957494408
2022-11-03,European Union,1726.9959731543627
2022-11-04,European Union,1730.7147651006712
2022-11-05,European Union,1734.4543624161074
2022-11-06,European Union,1738.3736017897093
2022-11-07,European Union,1742.0642058165547
2022-11-08,European Union,1745.849217002237
2022-11-09,European Union,1749.8293064876955
2022-11-10,European Union,1753.637360178971
2022-11-11,European Union,1757.5011185682324
2022-11-12,European Union,1761.3431767337806
2022-11-13,European Union,1765.1438478747204
2022-11-14,European Union,1768.7854586129754
2022-11-15,European Union,1772.5816554809844
2022-11-16,European Union,1776.0241610738256
2022-11-17,European Union,1779.430648769575
2022-11-18,European Union,1782.9832214765102
2022-11-19,European Union,1786.2803131991052
2022-11-20,European Union,1789.6850111856825
2022-11-21,European Union,1792.9590604026846
2022-11-22,European Union,1796.430648769575
2022-11-23,European Union,1799.7937360178971
2022-11-24,European Union,1803.197539149888
2022-11-25,European Union,1806.3228187919462
2022-11-26,European Union,1809.2163310961969
2022-11-27,European Union,1812.5183445190155
2022-11-28,European Union,1815.8460850111856
2022-11-29,European Union,1818.765995525727
2022-11-30,European Union,1821.6049217002237
2022-12-01,European Union,1824.2970917225953
2022-12-02,European Union,1827.397539149888
2022-12-03,European Union,1830.0923937360178
2022-12-04,European Union,1832.9715883668905
2022-12-05,European Union,1835.8105145413872
2022-12-06,European Union,1838.484563758389
2022-12-07,European Union,1841.17225950783
2022-12-08,European Union,1843.7803131991052
2022-12-09,European Union,1846.540715883669
2022-12-10,European Union,1849.353467561521
2022-12-11,European Union,1852.116331096197
2022-12-12,European Union,1854.4176733780762
2022-12-13,European Union,1856.708053691275
2022-12-14,European Union,1859.074049217002
2022-12-15,European Union,1861.5360178970918
2022-12-16,European Union,1864.009619686801
2022-12-17,European Union,1866.015659955257
2022-12-18,European Union,1868.3178970917222
2022-12-19,European Union,1870.69418344519
2022-12-20,European Union,1872.906711409396
2022-12-21,European Union,1875.0599552572705
2022-12-22,European Union,1876.9165548098438
2022-12-23,European Union,1879.2351230425054
2022-12-24,European Union,1881.3702460850113
2022-12-25,European Union,1883.3360178970918
2022-12-26,European Union,1885.2465324384789
2022-12-27,European Union,1887.321252796421
2022-12-28,European Union,1889.4237136465322
2022-12-29,European Union,1891.2702460850112
2022-12-30,European Union,1892.909843400447
2022-12-31,European Union,1894.7944071588367
2023-01-01,European Union,1896.458836689038
2023-01-02,European Union,1898.1756152125279
2023-01-03,European Union,1899.8355704697983
2023-01-04,European Union,1901.337360178971
2023-01-05,European Union,1903.1675615212528
2023-01-06,European Union,1904.5834451901567
2023-01-07,European Union,1906.365548098434
2023-01-08,European Union,1907.7729306487697
2023-01-09,European Union,1909.2442953020138
2023-01-10,European Union,1910.7185682326622
2023-01-11,European Union,1912.2255033557049
2023-01-12,European Union,1913.487919463087
2023-01-13,European Union,1915.147651006711
2023-01-14,European Union,1916.4787472035791
2023-01-15,European Union,1918.0565995525728
2023-01-16,European Union,1919.4890380313202
2023-01-17,European Union,1920.7606263982102
2023-01-18,European Union,1921.8950782997763
2023-01-19,European Union,1923.1832214765102
2023-01-20,European Union,1924.4411633109619
2023-01-21,European Union,1925.4890380313202
2023-01-22,European Union,1926.609395973154
2023-01-23,European Union,1927.8250559284115
2023-01-24,European Union,1929.075167785235
2023-01-25,European Union,1930.1203579418348
2023-01-26,European Union,1931.1306487695747
2023-01-27,European Union,1932.0178970917223
2023-01-28,European Union,1932.8136465324387
2023-01-29,European Union,1933.9131991051458
2023-01-30,European Union,1934.880984340045
2023-01-31,European Union,1935.7496644295304
2023-02-01,European Union,1936.8210290827742
2023-02-02,European Union,1937.8170022371366
2023-02-03,European Union,1938.402908277405
2023-02-04,European Union,1938.870693512304
2023-02-05,European Union,1939.6780760626395
2023-02-06,European Union,1940.3651006711411
2023-02-07,European Union,1941.25548098434
2023-02-08,European Union,1941.8026845637582
2023-02-09,European Union,1942.6091722595077
2023-02-10,European Union,1943.3850111856823
2023-02-11,European Union,1943.8863534675613
2023-02-12,European Union,1944.8604026845642
2023-02-13,European Union,1945.3796420581657
2023-02-14,European Union,1946.01163310962
2023-02-15,European Union,1946.5409395973152
2023-02-16,European Union,1947.0592841163311
2023-02-17,European Union,1947.4832214765095
2023-02-18,European Union,1947.9205816554809
2023-02-19,European Union,1948.5163310961968
2023-02-20,European Union,1948.780984340045
2023-02-21,European Union,1949.2595078299778
2023-02-22,European Union,1949.7454138702458
2023-02-23,European Union,1950.2259507829979
2023-02-24,European Union,1950.6836689038032
2023-02-25,European Union,1951.4219239373601
2023-02-26,European Union,1951.85615212528
2023-02-27,European Union,1952.2561521252796
2023-02-28,European Union,1952.5516778523488
2023-03-01,European Union,1953.1480984340044
2023-03-02,European Union,1953.7239373601792
2023-03-03,European Union,1953.9469798657715
2023-03-04,European Union,1954.1472035794184
2023-03-05,European Union,1954.336912751678
2023-03-06,European Union,1954.817673378076
2023-03-07,European Union,1955.174720357942
2023-03-08,European Union,1955.5977628635349
2023-03-09,European Union,1955.7536912751675
2023-03-10,European Union,1956.037360178971
2023-03-11,European Union,1956.3208053691276
2023-03-12,European Union,1956.7583892617447
2023-03-13,European Union,1956.8986577181208
2023-03-14,European Union,1956.8986577181208
2023-03-15,European Union,1957.1022371364656
2023-03-16,European Union,1957.5046979865772
2023-03-17,European Union,1958.0049217002238
2023-03-18,European Union,1958.0049217002238
2023-03-19,European Union,1958.2973154362414
2023-03-20,European Union,1958.6279642058166
2023-03-21,European Union,1958.8601789709173
2023-03-22,European Union,1958.9868008948542
2023-03-23,European Union,1959.2458612975392
2023-03-24,European Union,1959.4203579418343
2023-03-25,European Union,1959.8288590604025
2023-03-26,European Union,1959.9042505592843
2023-03-27,European Union,1960.3454138702466
2023-03-28,European Union,1960.5011185682324
2023-03-29,European Union,1960.5673378076062
2023-03-30,European Union,1960.8729306487699
2023-03-31,European Union,1961.019239373602
2023-04-01,European Union,1961.287472035794
2023-04-02,European Union,1961.5044742729308
2023-04-03,European Union,1961.565548098434
2023-04-04,European Union,1961.6519015659956
2023-04-05,European Union,1962.071364653244
2023-04-06,European Union,1962.071364653244
2023-04-07,European Union,1962.2449664429528
2023-04-08,European Union,1962.5324384787473
2023-04-09,European Union,1962.7384787472042
2023-04-10,European Union,1963.0284116331095
2023-04-11,European Union,1963.0284116331095
2023-04-12,European Union,1963.2420581655479
2023-04-13,European Union,1963.4995525727068
2023-04-14,European Union,1963.4995525727068
2023-04-15,European Union,1963.6519015659953
2023-04-16,European Union,1963.6628635346758
2023-04-17,European Union,1963.6628635346758
2023-04-18,European Union,1963.8568232662194
2023-04-19,European Union,1963.9787472035791
2023-04-20,European Union,1964.246979865772
2023-04-21,European Union,1964.375167785235
2023-04-22,European Union,1964.375167785235
2023-04-23,European Union,1964.375167785235
2023-04-24,European Union,1964.4856823266218
2023-04-25,European Union,1964.6536912751678
2023-04-26,European Union,1964.6536912751678
2023-04-27,European Union,1964.7854586129754
2023-04-28,European Union,1964.7854586129754
2023-04-29,European Union,1965.0170022371362
2023-04-30,European Union,1965.0988814317673
2023-05-01,European Union,1965.2002237136464
2023-05-02,European Union,1965.2002237136464
2023-05-03,European Union,1965.2447427293064
2023-05-04,European Union,1965.3051454138706
2023-05-05,European Union,1965.3051454138706
2023-05-06,European Union,1965.3051454138706
2023-05-07,European Union,1965.4398210290826
2023-05-08,European Union,1965.4398210290826
2023-05-09,European Union,1965.4906040268456
2023-05-10,European Union,1965.4906040268456
2023-05-11,European Union,1965.6020134228188
2023-05-12,European Union,1965.6020134228188
2023-05-13,European Union,1965.6020134228188
2023-05-14,European Union,1965.616331096197
2023-05-15,European Union,1965.616331096197
2023-05-16,European Union,1965.616331096197
2023-05-17,European Union,1965.6769574944071
2023-05-18,European Union,1965.6769574944071
2023-05-19,European Union,1965.8939597315439
2023-05-20,European Union,1965.9134228187918
2023-05-21,European Union,1966.0957494407157
2023-05-22,European Union,1966.0957494407157
2023-05-23,European Union,1966.1364653243847
2023-05-24,European Union,1966.5818791946308
2023-05-25,European Union,1966.6599552572704
2023-05-26,European Union,1966.6599552572704
2023-05-27,European Union,1966.6599552572704
2023-05-28,European Union,1966.6599552572704
2023-05-29,European Union,1966.7460850111856
2023-05-30,European Union,1966.7460850111856
2023-05-31,European Union,1966.8798657718119
2023-06-01,European Union,1966.9398210290826
2023-06-02,European Union,1966.9398210290826
2023-06-03,European Union,1967.0686800894855
2023-06-04,European Union,1967.0686800894855
2023-06-05,European Union,1967.3342281879195
2023-06-06,European Union,1967.3612975391502
2023-06-07,European Union,1967.5111856823266
2023-06-08,European Union,1967.5111856823266
2023-06-09,European Union,1967.5780760626399
2023-06-10,European Union,1967.583668903803
2023-06-11,European Union,1967.7395973154357
2023-06-12,European Union,1967.7395973154357
2023-06-13,European Union,1968.0794183445191
2023-06-14,European Union,1968.1362416107386
2023-06-15,European Union,1968.394630872483
2023-06-16,European Union,1968.434451901566
2023-06-17,European Union,1968.4557046979862
2023-06-18,European Union,1968.4794183445192
2023-06-19,European Union,1968.6451901565997
2023-06-20,European Union,1968.7628635346755
2023-06-21,European Union,1968.7628635346755
2023-06-22,European Union,1968.7628635346755
2023-06-23,European Union,1968.85033557047
2023-06-24,European Union,1968.85033557047
2023-06-25,European Union,1968.9322147651008
2023-06-26,European Union,1968.9322147651008
2023-06-27,European Union,1969.0861297539152
2023-06-28,European Union,1969.1704697986577
2023-06-29,European Union,1969.2628635346755
2023-06-30,European Union,1969.2628635346755
2023-07-01,European Union,1969.4393736017896
2023-07-02,European Union,1969.4393736017896
2023-07-03,European Union,1969.6729306487698
2023-07-04,European Union,1969.6729306487698
2023-07-05,European Union,1969.7317673378075
2023-07-06,European Union,1969.7317673378075
2023-07-07,European Union,1969.9715883668905
2023-07-08,European Union,1970.1042505592839
2023-07-09,European Union,1970.2380313199105
2023-07-10,European Union,1970.2380313199105
2023-07-11,European Union,1970.2460850111856
2023-07-12,European Union,1970.2460850111856
2023-07-13,European Union,1970.2460850111856
2023-07-14,European Union,1970.4664429530199
2023-07-15,European Union,1970.4664429530199
2023-07-16,European Union,1970.531096196868
2023-07-17,European Union,1970.6836689038032
2023-07-18,European Union,1970.7979865771813
2023-07-19,European Union,1971.0577181208052
2023-07-20,European Union,1971.0577181208052
2023-07-21,European Union,1971.2275167785235
2023-07-22,European Union,1971.4968680089485
2023-07-23,European Union,1971.4968680089485
2023-07-24,European Union,1971.499552572707
2023-07-25,European Union,1971.499552572707
2023-07-26,European Union,1971.499552572707
2023-07-27,European Union,1971.6178970917222
2023-07-28,European Union,1971.6178970917222
2023-07-29,European Union,1971.6664429530204
2023-07-30,European Union,1971.746979865772
2023-07-31,European Union,1971.746979865772
2023-08-01,European Union,1971.746979865772
2023-08-02,European Union,1971.746979865772
2023-08-03,European Union,1971.956375838926
2023-08-04,European Union,1971.956375838926
2023-08-05,European Union,1971.9957494407158
2023-08-06,European Union,1971.9957494407158
2023-08-07,European Union,1972.3420581655478
2023-08-08,European Union,1972.3821029082778
2023-08-09,European Union,1972.5017897091718
2023-08-10,European Union,1972.7174496644298
2023-08-11,European Union,1972.8102908277403
2023-08-12,European Union,1972.8102908277403
2023-08-13,European Union,1972.8102908277403
2023-08-14,European Union,1973.0552572706936
2023-08-15,European Union,1973.0552572706936
2023-08-16,European Union,1973.2328859060399
2023-08-17,European Union,1973.5429530201345
2023-08-18,European Union,1973.5429530201345
2023-08-19,European Union,1973.5429530201345
2023-08-20,European Union,1973.671812080537
2023-08-21,European Union,1973.788143176734
2023-08-22,European Union,1973.8550335570471
2023-08-23,European Union,1974.328187919463
2023-08-24,European Union,1974.328187919463
2023-08-25,European Union,1974.5666666666668
2023-08-26,European Union,1975.0060402684562
2023-08-27,European Union,1975.078747203579
2023-08-28,European Union,1975.078747203579
2023-08-29,European Union,1975.4756152125278
2023-08-30,European Union,1975.4756152125278
2023-08-31,European Union,1975.708053691275
2023-09-01,European Union,1975.708053691275
2023-09-02,European Union,1975.7821029082777
2023-09-03,European Union,1975.7821029082777
2023-09-04,European Union,1975.7821029082777
2023-09-05,European Union,1975.7821029082777
2023-09-06,European Union,1975.7821029082777
2023-09-07,European Union,1975.908724832215
2023-09-08,European Union,1976.0955257270696
2023-09-09,European Union,1976.0955257270696
2023-09-10,European Union,1976.0955257270696
2023-09-11,European Union,1976.0955257270696
2023-09-12,European Union,1976.1366890380311
2023-09-13,European Union,1976.1366890380311
2023-09-14,European Union,1976.1366890380311
2023-09-15,European Union,1976.2838926174495
2023-09-16,European Union,1976.415212527964
2023-09-17,European Union,1976.671812080537
2023-09-18,European Union,1976.9131991051458
2023-09-19,European Union,1977.1648769574945
2023-09-20,European Union,1977.1852348993289
2023-09-21,European Union,1977.1852348993289
2023-09-22,European Union,1977.1852348993289
2023-09-23,European Union,1977.1852348993289
2023-09-24,European Union,1977.242505592841
2023-09-25,European Union,1977.242505592841
2023-09-26,European Union,1977.242505592841
2023-09-27,European Union,1977.3011185682328
2023-09-28,European Union,1977.541163310962
2023-09-29,European Union,1977.541163310962
2023-09-30,European Union,1977.541163310962
2023-10-01,European Union,1977.541163310962
2023-10-02,European Union,1977.7451901565996
2023-10-03,European Union,1977.7451901565996
2023-10-04,European Union,1977.8619686800896
2023-10-05,European Union,1977.8619686800896
2023-10-06,European Union,1977.8619686800896
2023-10-07,European Union,1978.0331096196867
2023-10-08,European Union,1978.0331096196867
2023-10-09,European Union,1978.0393736017897
2023-10-10,European Union,1978.0393736017897
2023-10-11,European Union,1978.0393736017897
2023-10-12,European Union,1978.2715883668905
2023-10-13,European Union,1978.2715883668905
2023-10-14,European Union,1978.318568232662
2023-10-15,European Union,1978.318568232662
2023-10-16,European Union,1978.318568232662
2023-10-17,European Union,1978.3447427293063
2023-10-18,European Union,1978.4266219239375
2023-10-19,European Union,1978.4266219239375
2023-10-20,European Union,1978.4266219239375
2023-10-21,European Union,1978.4912751677857
2023-10-22,European Union,1978.4912751677857
2023-10-23,European Union,1978.5178970917223
2023-10-24,European Union,1978.5178970917223
2023-10-25,European Union,1978.5805369127515
2023-10-26,European Union,1978.5805369127515
2023-10-27,European Union,1978.5805369127515
2023-10-28,European Union,1978.5805369127515
2023-10-29,European Union,1978.6805369127517
2023-10-30,European Union,1979.1205816554807
2023-10-31,European Union,1979.1205816554807
2023-11-01,European Union,1979.1205816554807
2023-11-02,European Union,1979.2445190156602
2023-11-03,European Union,1979.6348993288593
2023-11-04,European Union,1979.6348993288593
2023-11-05,European Union,1979.6348993288593
2023-11-06,European Union,1979.6348993288593
2023-11-07,European Union,1979.8684563758386
2023-11-08,European Union,1979.8684563758386
2023-11-09,European Union,1980.0210290827738
2023-11-10,European Union,1980.054138702461
2023-11-11,European Union,1980.0729306487697
2023-11-12,European Union,1980.0729306487697
2023-11-13,European Union,1980.2046979865772
2023-11-14,European Union,1980.38903803132
2023-11-15,European Union,1980.38903803132
2023-11-16,European Union,1980.38903803132
2023-11-17,European Union,1980.5382550335573
2023-11-18,European Union,1980.5382550335573
2023-11-19,European Union,1980.7085011185682
2023-11-20,European Union,1980.8653243847875
2023-11-21,European Union,1980.8843400447429
2023-11-22,European Union,1980.8843400447429
2023-11-23,European Union,1980.8843400447429
2023-11-24,European Union,1980.8843400447429
2023-11-25,European Union,1980.9702460850112
2023-11-26,European Union,1980.9901565995528
