country_region,sub_region_1,date,retail_and_recreation_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline
Poland,,2022-05-27,-7.209428134908469,5.355637696621513,-3.999721670672009
Poland,,2022-05-28,-7.342327778107909,5.21374978388396,-3.9990723978453437
Poland,,2022-05-29,-7.463481263142099,5.058830211955073,-3.993980122655258
Poland,,2022-05-30,-7.572694770279702,4.891266199084166,-3.9844505026614203
Poland,,2022-05-31,-7.669793581206896,4.711476568037742,-3.970494125350111
Poland,,2022-06-01,-7.754622358539529,4.5199106992607625,-3.9521264963714473
Poland,,2022-06-02,-7.827045394329707,4.317047407659646,-3.929368022312463
Poland,,2022-06-03,-7.886946827169591,4.103393745814179,-3.9022439880252433
Poland,,2022-06-04,-7.934230827544926,3.879483736610359,-3.870784528535221
Poland,,2022-06-05,-7.968821751141829,3.6458770384610872,-3.8350245955609377
Poland,,2022-06-06,-7.990664259861547,3.4031575464516854,-3.795003918682389
Poland,,2022-06-07,-7.999723410349617,3.151931932906378,-3.7507669612011196
Poland,,2022-06-08,-7.99598470989777,2.892828131023187,-3.702362870741159
Poland,,2022-06-09,-7.979454139629183,2.6264937653682425,-3.6498454246455703
Poland,,2022-06-10,-7.950158144929956,2.353594533151388,-3.593272970229419
Poland,,2022-06-11,-7.908143593142126,2.0748125403299547,-3.5327083599553815
Poland,,2022-06-12,-7.853477698585927,1.7908445966992184,-3.4682188816041912
Poland,,2022-06-13,-7.786247915031215,1.5024004742305301,-3.399876183517305
Poland,,2022-06-14,-7.706561795790087,1.2102011330113485,-3.3277561949950636
Poland,,2022-06-15,-7.614546821654513,0.9149769192202049,-3.2519390419385554
Poland,,2022-06-16,-7.51035019695433,0.6174657396417367,-3.1725089578291406
Poland,,2022-06-17,-7.394138614061613,0.3184112172841474,-3.0895541901442956
Poland,,2022-06-18,-7.26609798671851,0.018560832708661497,-3.0031669023140077
Poland,,2022-06-19,-7.126433152614891,-0.2813359442822587,-2.9134430713263737
Poland,,2022-06-20,-6.975367545691748,-0.5805295279294007,-2.820482381096439
Poland,,2022-06-21,-6.813142838694547,-0.8782720900906952,-2.724388111716523
Poland,,2022-06-22,-6.64001855654839,-1.1738194294219835,-2.625267024711151
Poland,,2022-06-23,-6.456271661173502,-1.4664328314930994,-2.5232292444241966
Poland,,2022-06-24,-6.2621961084052,-1.755380915188897,-2.4183881356697428
Poland,,2022-06-25,-6.058102377727406,-2.039941460781431,-2.310860177782927
Poland,,2022-06-26,-5.844316975571496,-2.319403215103027,-2.200764835210353
Poland,,2022-06-27,-5.6211819129758,-2.59306766930867,-2.088224424784195
Poland,,2022-06-28,-5.389054158440864,-2.8602508047846156,-1.9733639798271008
Poland,,2022-06-29,-5.148305066855996,-3.120284802838386,-1.8563111112392332
Poland,,2022-06-30,-4.899319785410665,-3.3725197138979723,-1.7371958657214122
Poland,,2022-07-01,-4.642496637441156,-3.616325082047164,-1.61615058129226
Poland,,2022-07-02,-4.378246485198157,-3.851091520836898,-1.4933097402594702
Poland,,2022-07-03,-4.106992072554991,-4.076232236434265,-1.3688098198089602
Poland,,2022-07-04,-3.82916734870732,-4.291184494301227,-1.2427891403774889
Poland,,2022-07-05,-3.545216773947185,-4.49541102573812,-1.1153877119776057
Poland,,2022-07-06,-3.2555946086213106,-4.6884013707755,-0.9867470786453331
Poland,,2022-07-07,-2.9607641864114522,-4.869673154058148,-0.8570101611835369
Poland,,2022-07-08,-2.661197173099343,-5.038773290532427,-0.7263210983758326
Poland,,2022-07-09,-2.357372812002061,-5.195279117922755,-0.5948250868470998
Poland,,2022-07-10,-2.0497771572848995,-5.338799453167338,-0.46266821974894773
Poland,,2022-07-11,-1.7389022963786092,-5.468975570172029,-0.3299973244489087
Poland,,2022-07-12,-1.425245562744152,-5.58548209643869,-0.19695979940413633
Poland,,2022-07-13,-1.1093087402454755,-5.688027826327113,-0.06370345040039299
Poland,,2022-07-14,-0.7915972604023164,-5.776356448917332,0.06962367366128196
Poland,,2022-07-15,-0.47261939380758944,-5.850247188653544,0.20287344524823378
Poland,,2022-07-16,-0.15288543700286392,-5.90951535716797,0.3358978227669873
Poland,,2022-07-17,0.16709310388724574,-5.954012814905573,0.4685490150387899
Poland,,2022-07-18,0.4868043314557635,-5.983628341395847,0.6006796454967145
Poland,,2022-07-19,0.8057367759400609,-5.998287913246029,0.732142915922352
Poland,,2022-07-20,1.1233802134641424,-5.997954889161055,0.8627927695397425
Poland,,2022-07-21,1.4392264822883456,-5.982630101527699,0.9924840532856978
Poland,,2022-07-22,1.7527702957594957,-5.952351854334053,1.1210726790760919
Poland,,2022-07-23,2.0635100506618187,-5.907195827429486,1.2484157838888112
Poland,,2022-07-24,2.3709486296750826,-5.847274887364469,1.37437188848586
Poland,,2022-07-25,2.6745941966562654,-5.772738805282936,1.498801054597848
Poland,,2022-07-26,2.973960983472464,-5.683773882572436,1.621565040396669
Poland,,2022-07-27,3.268570067126332,-5.580602485207736,1.7425274540832032
Poland,,2022-07-28,3.5579501359305055,-5.463482487951591,1.8615539054198345
Poland,,2022-07-29,3.841638243506072,-5.332706629802261,1.9785121550390072
Poland,,2022-07-30,4.119180549397813,-5.188601782298352,2.0932722613623547
Poland,,2022-07-31,4.39013304512217,-5.031528132510248,2.2057067249667623
Poland,,2022-08-01,4.654062264486098,-4.861878282760087,2.3156906302373628
Poland,,2022-08-02,4.910545977040514,-4.6800762693202635,2.4231017841497637
Poland,,2022-08-03,5.159173863558939,-4.48657650254377,2.52782085202754
Poland,,2022-08-04,5.39954817246077,-4.281862631074793,2.629731490123949
Poland,,2022-08-05,5.631284356128798,-4.066446332979048,2.7287204748809306
Poland,,2022-08-06,5.854011686103614,-3.840866036815198,2.8246778287213377
Poland,,2022-08-07,6.067373846169886,-3.605685575843642,2.9174969422348744
Poland,,2022-08-08,6.271029502386344,-3.361492778737258,3.007074692622152
Poland,,2022-08-09,6.464652849147262,-3.1088980003156284,3.0933115582648822
Poland,,2022-08-10,6.647934130401935,-2.848532595975953,3.1761117292952576
Poland,,2022-08-11,6.820580135198276,-2.5810473436334735,3.2553832140414287
Poland,,2022-08-12,6.982314666757796,-2.307110817115344,3.331037941231119
Poland,,2022-08-13,7.132878984331551,-2.0274077150745513,3.402991857839459
Poland,,2022-08-14,7.272032217130044,-1.7426371495996005,3.4711650224726247
Poland,,2022-08-15,7.399551749665265,-1.453510898798493,3.5354816941833227
Poland,,2022-08-16,7.515233577887874,-1.1607516277242733,3.595870416619697
Poland,,2022-08-17,7.618892635550188,-0.865091082088463,3.652264097413865
Poland,,2022-08-18,7.710363090272702,-0.5672682592781997,3.704600082722114
Poland,,2022-08-19,7.789498608840515,-0.26802756124733973,3.752820226833797
Poland,,2022-08-20,7.856172591305262,0.03188306610062573,3.796870956771768
Poland,,2022-08-21,7.910278373518032,0.3317140023876769,3.8367033318123216
Poland,,2022-08-22,7.951729397769218,0.6307158264221142,3.8722730978588085
Poland,,2022-08-23,7.980459351262441,0.9281411893609066,3.9035407366082593
Poland,,2022-08-24,7.996422272200842,1.223246682692884,3.9304715094565634
Poland,,2022-08-25,7.999592623316162,1.5152946963727287,3.953035496093319
Poland,,2022-08-26,7.989965332722922,1.8035552624618225,3.971207627743582
Poland,,2022-08-27,7.967555802032357,2.087307879668226,3.9849677150194545
Poland,,2022-08-28,7.9323998817131285,2.3658433142243482,3.99430047035067
Poland,,2022-08-29,7.884553813738207,2.63846537260229,3.999195524969203
Poland,,2022-08-30,7.824094141609754,2.9044926416349677,3.9996474404290687
Poland,,2022-08-31,7.75111758790579,3.163260191694047,3.995655714648469
Poland,,2022-09-01,7.665740899544742,3.414121238667989,3.987224782467613
Poland,,2022-09-02,7.568100661015265,3.656448760585195,3.9743640107215796
Poland,,2022-09-03,7.458353075870199,3.889637064842643,3.957087687833677
Poland,,2022-09-04,7.336673716834207,4.11310330212184,3.9354150079408856
Poland,,2022-09-05,7.203257244924869,4.326288923208493,3.9093700495690347
Poland,,2022-09-06,7.058317098036574,4.5286610750748695,3.8789817488813316
Poland,,2022-09-07,6.902085149485402,4.719713932734626,3.844283867530066
Poland,,2022-09-08,6.734811337061384,4.898969963542049,3.805314955147122
Poland,,2022-09-09,6.556763263181195,5.065981120774876,3.762118306515054
Poland,,2022-09-10,6.36822576678148,5.2203299635177105,3.714741913466176
Poland,,2022-09-11,6.169500467637292,5.361630700047058,3.663238411563276
Poland,,2022-09-12,5.960905283834791,5.489530152109562,3.607665021621049
Poland,,2022-09-13,5.742773923170128,5.6037086376838285,3.54808348613335
Poland,,2022-09-14,5.515455349288159,5.703880770018944,3.4845600006767055
Poland,,2022-09-15,5.279313223415009,5.78979617095268,3.4171651403665253
Poland,,2022-09-16,5.034725322577859,5.861240096726601,3.345973781447547
Poland,,2022-09-17,4.782082935242038,5.9180339747335315,3.271065018105767
Poland,,2022-09-18,4.521790235333116,5.960035849856144,3.1925220745940623
Poland,,2022-09-19,4.254263635644798,5.987140739280788,3.1104322127694
Poland,,2022-09-20,3.9799311216672875,5.999280894899848,3.024886635144252
Poland,,2022-09-21,3.699231566901801,5.996425972646752,2.9359803835597464
Poland,,2022-09-22,3.4126140307565853,5.978583108340317,2.843812233593472
Poland,,2022-09-23,3.1205370401476062,5.945796899848926,2.7484845848189567
Poland,,2022-09-24,2.823467855953508,5.898149295619072,2.650103347038983
Poland,,2022-09-25,2.521881725497569,5.835759389846953,2.548777822618802
Poland,,2022-09-26,2.216261122253577,5.758783124804944,2.444620585050384
Poland,,2022-09-27,1.9070949739911365,5.667412901067209,2.337747353882304
Poland,,2022-09-28,1.59487788059554,5.561877096608391,2.228276866154457
Poland,,2022-09-29,1.2801093228134597,5.442439495977631,2.1163307444800954
Poland,,2022-09-30,0.9632928631903026,5.309398630974644,2.002033361922192
Poland,,2022-10-01,0.6449353404775586,5.163087034475554,1.8855117038138995
Poland,,2022-10-02,0.32554605879886206,5.003870409274045,1.7668952266768951
Poland,,2022-10-03,0.005635972872265988,4.8321467140146845,1.646315714393973
Poland,,2022-10-04,-0.31428312940864894,4.648345168503623,1.5239071317961366
Poland,,2022-10-05,-0.6336994457260019,4.452925180882696,1.3998054758266487
Poland,,2022-10-06,-0.9521019781121985,4.246375199348137,1.274148624447151
Poland,,2022-10-07,-1.268981350437672,4.02921149128469,1.1470761834542178
Poland,,2022-10-08,-1.5838306233040287,3.801976852865814,1.0187293313761128
Poland,,2022-10-09,-1.8961461050389454,3.565239252346009,0.889250662622391
Poland,,2022-10-10,-2.2054281574954504,3.3195904104360823,0.7587840290601721
Poland,,2022-10-11,-2.511181995366156,3.0656443213092963,0.62747438019364
Poland,,2022-10-12,-2.8129184777345304,2.804035717935971,0.4954676021238957
Poland,,2022-10-13,-3.110154890595801,2.53541848558138,0.36291035546840933
Poland,,2022-10-14,-3.4024157190964432,2.260464027433218,0.22994991241969825
Poland,,2022-10-15,-3.6892334082565075,1.9798595864434207,0.0967339931248209
Poland,,2022-10-16,-3.9701491109578475,1.694306527578415,-0.03658939843297968
Poland,,2022-10-17,-4.244713422001629,1.4045185847722863,-0.16987213886780608
Poland,,2022-10-18,-4.512487097060824,1.111220076963366,-0.30296614995757853
Poland,,2022-10-19,-4.773041755377248,0.8151440976742241,-0.4357235631600734
Poland,,2022-10-20,-5.025960565079671,0.5170306826597787,-0.5679968838960068
Poland,,2022-10-21,-5.270838910025704,0.21762496020301547,-0.699639155416896
Poland,,2022-10-22,-5.507285037101363,-0.08232471131732436,-0.8305041220751044
Poland,,2022-10-23,-5.734920682942476,-0.38206861393325176,-0.9604463918151256
Poland,,2022-10-24,-5.9533816790753775,-0.6808575439918761,-1.0893215977052444
Poland,,2022-10-25,-6.162318534508783,-0.9779446847742328,-1.2169865583305521
Poland,,2022-10-26,-6.361396994844817,-1.2725874731484423,-1.3432994368685676
Poland,,2022-10-27,-6.5502985770147815,-1.5640494555904831,-1.4681198986711679
Poland,,2022-10-28,-6.728721078783993,-1.8516021289347586,-1.5913092671774325
Poland,,2022-10-29,-6.896379062211091,-2.134526761252485,-1.712730677984604
Poland,,2022-10-30,-7.053004310287722,-2.412116188307089,-1.83224923090546
Poland,,2022-10-31,-7.198346256028567,-2.6836765810967904,-1.9497321398435834
Poland,,2022-11-01,-7.33217238332507,-2.948529180065457,-2.065048880319708
Poland,,2022-11-02,-7.454268598921607,-3.206011991648274,-2.1780713344856424
Poland,,2022-11-03,-7.564439574919027,-3.4554814429107736,-2.288673933464174
Poland,,2022-11-04,-7.662509061257638,-3.6963139901459097,-2.396733796857061
Poland,,2022-11-05,-7.74832016767964,-3.927907677408827,-2.5021308692663036
Poland,,2022-11-06,-7.821735614720167,-4.149683641092964,-2.604748053676588
Poland,,2022-11-07,-7.882637953325083,-4.361087556787833,-2.704471341551078
Poland,,2022-11-08,-7.930929752744424,-4.561591024801256,-2.801189939495756
Poland,,2022-11-09,-7.966533756400821,-4.750692890883331,-2.894796392351919
Poland,,2022-11-10,-7.989393005483541,-4.927920498851251,-2.9851867025796652
Poland,,2022-11-11,-7.999470930070429,-5.092830871983403,-3.072260445800051
Poland,,2022-11-12,-7.996751407631989,-5.245011820230644,-3.155920882367335
Poland,,2022-11-13,-7.981238788823989,-5.3840829704766815,-3.236075064847626
Poland,,2022-11-14,-7.952957890527339,-5.509696717272713,-3.3126339412841785
Poland,,2022-11-15,-7.911953956146378,-5.6215390916701615,-3.385512454134881
Poland,,2022-11-16,-7.858292583229076,-5.719330545979384,-3.454629634771824
Poland,,2022-11-17,-7.792059618524952,-5.802826652493428,-3.519908693438207
Poland,,2022-11-18,-7.713361020648587,-5.871818714429949,-3.5812771045623397
Poland,,2022-11-19,-7.622322690568444,-5.926134287564459,-3.638666687334113
Poland,,2022-11-20,-7.5190902701921765,-5.965637611251139,-3.6920136814545197
Poland,,2022-11-21,-7.403828909370624,-5.990229947753694,-3.7412588179738195
Poland,,2022-11-22,-7.2767230016933615,-5.999849829038318,-3.786347385139851
Poland,,2022-11-23,-7.137975889498174,-5.9944732104117335,-3.8272292891832023
Poland,,2022-11-24,-6.987809538566768,-5.974113530620419,-3.8638591099718593
Poland,,2022-11-25,-6.826464183026852,-5.938821678260732,-3.8961961514733057
Poland,,2022-11-26,-6.654197941028786,-5.888685864583939,-3.9242044869681676
Poland,,2022-11-27,-6.471286401811594,-5.823831403014003,-3.94785299896507
Poland,,2022-11-28,-6.278022184818976,-5.744420395929283,-3.967115413772463
Poland,,2022-11-29,-6.074714471570583,-5.650651329491063,-3.9819703306888834
Poland,,2022-11-30,-5.861688511037685,-5.5427585775314245,-3.99240124577932
Poland,,2022-12-01,-5.639285099313985,-5.4210118157408385,-3.9983965702112116
Poland,,2022-12-02,-5.40786003441471,-5.285715347619281,-3.9999496431297503
Poland,,2022-12-03,-5.1677835470756515,-5.137207343875992,-3.9970587390581342
Poland,,2022-12-04,-4.919439708462966,-4.975858997178901,-3.9897270698145917
Poland,,2022-12-05,-4.6632258157412405,-4.80207359436611,-3.9779627809440243
Poland,,2022-12-06,-4.399551756482782,-4.616285508439012,-3.9617789426682366
Poland,,2022-12-07,-4.128839352934888,-4.418959112855836,-3.9411935353648104
Poland,,2022-12-08,-3.8515216871944316,-4.21058762083991,-3.916229429590774
Poland,,2022-12-09,-3.568042408368604,-3.991691852603556,-3.8869143606731997
Poland,,2022-12-10,-3.278855022831172,-3.7628189335685924,-3.8532808978950435
Poland,,2022-12-11,-2.984422168708977,-3.5245409268379575,-3.815366408310389
Poland,,2022-12-12,-2.685214875759622,-3.2774534033356613,-3.7732130152293792
Poland,,2022-12-13,-2.381711811824341,-3.0221739531897263,-3.726867551418822
Poland,,2022-12-14,-2.0743985170615638,-2.759340642078622,-3.676381507070632
Poland,,2022-12-15,-1.7637666271862367,-2.4896104163991106,-3.6218109725957817
Poland,,2022-12-16,-1.4503130869575025,-2.2136574612426805,-3.5632165763074455
Poland,,2022-12-17,-1.1345393551733163,-1.932171515283664,-3.50066341706237
Poland,,2022-12-18,-0.8169506024430071,-1.645856146791871,-3.4342209919355406
Poland,,2022-12-19,-0.49805490302228944,-1.3554269950784508,-3.3639631190084063
Poland,,2022-12-20,-0.1783624220027823,-1.061609981770026,-3.2899678553562968
Poland,,2022-12-21,0.14161540084330862,-0.7651394963830088,-3.2123174103264263
Poland,,2022-12-22,0.4613666692577245,-0.4667565607319809,-3.1310980542026
Poland,,2022-12-23,0.7803798494209684,-0.16720697676119842,-3.0464000223582866
Poland,,2022-12-24,1.0981445882973508,0.13276053757173442,-2.9583174150042746
Poland,,2022-12-25,1.4141525300907525,0.4323962197011319,-2.86694809264263
Poland,,2022-12-26,1.7278981295057927,0.730951136468832,-2.7723935673428346
Poland,,2022-12-27,2.038879460512232,1.0276790560673534,-2.6747588899611237
Poland,,2022-12-28,2.3465990193196067,1.3218383132306546,-2.574152533427998
Poland,,2022-12-29,2.6505645202771624,1.6126936630109232,-2.4706862722339853
Poland,,2022-12-30,2.9502896834258823,1.8995181185083294,-2.3644750582472174
Poland,,2022-12-31,3.245295012442687,2.1815947679593366,-2.25563689300105
Poland,,2023-01-01,3.5351085617323137,2.4582185666430387,-2.144292696593251
Poland,,2023-01-02,3.81926669143939,2.728698099125653,-2.0305661733428435
Poland,,2023-01-03,4.097314809173604,2.9923573074389136,-1.91458367435366
Poland,,2023-01-04,4.36880809726035,3.248537180873174,-1.7964740571370843
Poland,,2023-01-05,4.6333122243541665,3.496597403160674,-1.6763685424503896
Poland,,2023-01-06,4.890404040276244,3.7359179529329998,-1.5544005685093472
Poland,,2023-01-07,5.139672252964434,3.9659006534514845,-1.4307056427373739
Poland,,2023-01-08,5.380718086452819,4.1859706677374415,-1.305421191215513
Poland,,2023-01-09,5.613155918828186,4.395577935365466,-1.1786864060010305
Poland,,2023-01-10,5.836613899142867,4.594198547327785,-1.0506420904838394
Poland,,2023-01-11,6.050734542296771,4.781336055534137,-0.9214305029528851
Poland,,2023-01-12,6.255175300937529,4.95652271367336,-0.7911951985458491
Poland,,2023-01-13,6.449609113463016,5.119320646335505,-0.6600808697583193
Poland,,2023-01-14,6.633724927250194,5.269322943472487,-0.5282331856891805
Poland,,2023-01-15,6.8072281962729475,5.406154677461107,-0.3957986302011582
Poland,,2023-01-16,6.969841352312898,5.529473840227005,-0.2629243391758724
Poland,,2023-01-17,7.121304249009338,5.63897219808666,-0.12975793704474567
Poland,,2023-01-18,7.261374578037938,5.734376062171033,0.0035526272228703685
Poland,,2023-01-19,7.3898282567522795,5.815446972505313,0.13685924449238854
Poland,,2023-01-20,7.506459786668435,5.881982294034556,0.27001381001434066
Poland,,2023-01-21,7.6110825822186055,5.933815723105875,0.40286838797003044
Poland,,2023-01-22,7.703529269248249,5.970817703140925,0.5352753758293329
Poland,,2023-01-23,7.783651952779027,5.992895748459868,0.6670876683384909
Poland,,2023-01-24,7.851322453609217,5.999994675447434,0.7981588209551496
Poland,,2023-01-25,7.906432513373096,5.992096740483205,0.9283432125495051
Poland,,2023-01-26,7.948893967731232,5.9692216842914245,1.0574962071904683
Poland,,2023-01-27,7.978638887414598,5.9314266825994695,1.1854743148375413
Poland,,2023-01-28,7.995619686896954,5.878806203228323,1.3121353507593225
Poland,,2023-01-29,7.999809200521506,5.811491769972183,1.4373385935019691
Poland,,2023-01-30,7.9912007259601685,5.729651633857529,1.5609449412317846
Poland,,2023-01-31,7.969808034935865,5.63349035260312,1.6828170662786606
Poland,,2023-02-01,7.9356653511907025,5.5232482793322495,1.8028195677081682
Poland,,2023-02-02,7.888827295735289,5.399200961815162,1.920819121753036
Poland,,2023-02-03,7.829368799466768,5.261658453743023,2.0366846299371066
Poland,,2023-02-04,7.757384983295352,5.110964539755297,2.1502873647267204
Poland,,2023-02-05,7.672991005971213,4.947495876157063,2.261501112548115
Poland,,2023-02-06,7.57632187985497,4.771661049474455,2.37020231401165
Poland,,2023-02-07,7.467532254926761,4.583899555201221,2.4762702011874493
Poland,,2023-02-08,7.346796171379256,4.384680699288696,2.5795869317794695
Poland,,2023-02-09,7.214306781190474,4.174502425125544,2.680037720049307
Poland,,2023-02-10,7.070276039121819,3.9538900689384158,2.7775109643440126
Poland,,2023-02-11,6.914934363635684,3.7233950467250514,2.8718983710865764
Poland,,2023-02-12,6.748530268275025,3.4835934760015617,2.9630950750908975
Poland,,2023-02-13,6.571329964094831,3.235084735808445,3.050999756067907
Poland,,2023-02-14,6.383616933781047,2.9784899685754036,3.135514751193172
Poland,,2023-02-15,6.185691478138863,2.7144505275885145,3.2165461636112087
Poland,,2023-02-16,5.977870235675462,2.443626373941123,3.2940039667556027
Poland,,2023-02-17,5.760485676045951,2.1666944269749315,3.3678021043692197
Poland,,2023-02-18,5.533885568172838,1.8843468723339072,3.437858586113515
Poland,,2023-02-19,5.298432423889943,1.5972894318609692,3.5040955786604067
Poland,,2023-02-20,5.054502918000748,1.3062395996606342,3.5664394921657756
Poland,,2023-02-21,4.802487285679242,1.011924848737539,3.624821062028334
Poland,,2023-02-22,4.542788698176631,0.7150808126929157,3.67917542584325
Poland,,2023-02-23,4.275822617833508,0.4164494470234058,3.729442195464756
Poland,,2023-02-24,4.002016133428696,0.11677717461905932,3.7755655240979027
Poland,,2023-02-25,3.7218072769283066,-0.18318697990545796,3.817494168344768
Poland,,2023-02-26,3.43564432272804,-0.482693262382189,3.855181545136351
Poland,,2023-02-27,3.143985070509776,-0.7809930630847137,3.8885857834867097
Poland,,2023-02-28,2.8472961128597407,-1.0773407878628933,3.9176697710119828
Poland,,2023-03-01,2.546052088819852,-1.37099572173961,3.942401195162532
Poland,,2023-03-02,2.240734924566716,-1.6612238803127473,3.9627525791224882
Poland,,2023-03-03,1.93183306243223,-1.947299844333816,3.9787013123366957
Poland,,2023-03-04,1.6198406795002602,-2.228508572878164,3.9902296756312206
Poland,,2023-03-05,1.305256897028672,-2.504147190575186,3.997324860899519
Poland,,2023-03-06,0.988584981961792,-2.773526744430377,3.999978985332335
Poland,,2023-03-07,0.6703315418106554,-3.035973925849299,3.998189100175567
Poland,,2023-03-08,0.3510057141890571,-3.2908327535582895,3.991957194006364
Poland,,2023-03-09,0.03111835230192517,-3.5374662132159163,3.981290190523795
Poland,,2023-03-10,-0.2888187923106053,-3.7752578496173284,3.9661999408565642
Poland,,2023-03-11,-0.6082938884668285,-4.003613307510944,3.9467032103963042
Poland,,2023-03-12,-0.9267958441639469,-4.221961817177288,3.9228216601711057
Poland,,2023-03-13,-1.2438151242163051,-4.429757621055928,3.8945818227799123
Poland,,2023-03-14,-1.5588445654029925,-4.626481337855071,3.8620150729146
Poland,,2023-03-15,-1.8713801878208067,-4.811641260734508,3.8251575925024244
Poland,,2023-03-16,-2.18092200114459,-4.9847745863164095,3.7840503305076325
Poland,,2023-03-17,-2.4869748045051425,-5.145448571452942,3.7387389574367815
Poland,,2023-03-18,-2.789048978704762,-5.293261614858678,3.689273814598448
Poland,,2023-03-19,-3.0866612695038373,-5.427844260904605,3.635709858173655
Poland,,2023-03-20,-3.379335560724326,-5.5488601230649355,3.578106598159041
Poland,,2023-03-21,-3.666603635934127,-5.656006724708075,3.5165280322508017
Poland,,2023-03-22,-3.948005927493493,-5.749016255130808,3.451042574742701
Poland,,2023-03-23,-4.223092251765215,-5.8276562389455115,3.3817229805172833
Poland,,2023-03-24,-4.4914225293124135,-5.8917301171475405,3.3086462642145147
Poland,,2023-03-25,-4.75256748893175,-5.9410777384104385,3.2318936146679405
Poland,,2023-03-26,-5.006109354395833,-5.975575759380778,3.1515503047031914
Poland,,2023-03-27,-5.251642512805876,-5.995137952972364,3.0677055963992403
Poland,,2023-03-28,-5.488774163486083,-5.99971542388901,2.9804526419173953
Poland,,2023-03-29,-5.717124946380752,-5.989296730837324,2.889888380008549
Poland,,2023-03-30,-5.936329548949487,-5.963907915123982,2.7961134283133933
Poland,,2023-03-31,-6.146037290589335,-5.923612435566034,2.6992319715754673
Poland,,2023-04-01,-6.345912683648935,-5.868511009876894,2.599351645890936
Poland,,2023-04-02,-6.535635970137203,-5.798741362924505,2.496583419124052
Poland,,2023-04-03,-6.714903633267931,-5.714477882490938,2.391041467621019
Poland,,2023-04-04,-6.883428883021774,-5.6159311833936805,2.2828430493589957
Poland,,2023-04-05,-7.040942114949296,-5.503347581058376,2.1721083736716045
Poland,,2023-04-06,-7.1871913414804425,-5.3770084758584415,2.058960467695328
Poland,,2023-04-07,-7.321942595050935,-5.2372296497607245,1.9435250396854444
Poland,,2023-04-08,-7.444980302400461,-5.0843604770351,1.8259303393529744
Poland,,2023-04-09,-7.556107629443908,-4.918783051000615,1.7063070153782927
Poland,,2023-04-10,-7.655146796163902,-4.7409112289913455,1.584787970259319
Poland,,2023-04-11,-7.741939361020936,-4.551189597928438,1.4615082126558523
Poland,,2023-04-12,-7.816346474425968,-4.350092363084405,1.3366047073936822
Poland,,2023-04-13,-7.878249100870237,-4.138122162816998,1.210216223295643
Poland,,2023-04-14,-7.92754820935662,-3.9158088122348795,1.0824831790082567
Poland,,2023-04-15,-7.964164931828123,-3.683707978936012,0.9535474869955682
Poland,,2023-04-16,-7.988040689339942,-3.442399794127836,0.823552395873067
Poland,,2023-04-17,-7.999137285773281,-3.1924874026014614,0.6926423312573757
Poland,,2023-04-18,-7.9974369689409945,-2.9345954551839175,0.5609627353082864
Poland,,2023-04-19,-7.982942458987299,-2.6693685474361457,0.42865990514115504
Poland,,2023-04-20,-7.955676944036117,-2.397469608500087,0.2958808302897134
Poland,,2023-04-21,-7.915684043095048,-2.1195782441208144,0.16277302939943103
Poland,,2023-04-22,-7.86302773627423,-1.8363890379862107,0.029484386333198286
Poland,,2023-04-23,-7.797792262431829,-1.5486098156296046,-0.10383701412903282
Poland,,2023-04-24,-7.720081984409835,-1.256959875234285,-0.23704305081354532
Poland,,2023-04-25,-7.630021222075775,-0.9621681897629695,-0.36998573071675744
Poland,,2023-04-26,-7.527754053437444,-0.6649715849047535,-0.5025173534265551
Poland,,2023-04-27,-7.413444084148831,-0.36611289739474007,-0.634490675218836
Poland,,2023-04-28,-7.287274185775949,-0.06633911830919337,-0.7657590726463857
Poland,,2023-04-29,-7.149446203241431,0.23360047402342393,-0.8961767054387914
Poland,,2023-04-30,-7.0001806319155735,0.5329561868277152,-1.025598678532072
Poland,,2023-05-01,-6.839716264870876,0.8309797867231539,-1.1538812030484547
Poland,,2023-05-02,-6.668309810864036,1.1269263699177339,-1.2808817560469161
Poland,,2023-05-03,-6.486235483656706,1.4200562240793857,-1.4064592388672652
Poland,,2023-05-04,-6.293784563331966,1.7096366772318652,-1.5304741338920775
Poland,,2023-05-05,-6.091264930308327,1.9949439290527942,-1.6527886595518098
Poland,,2023-05-06,-5.879000572796706,2.275264859997806,-1.7732669234013088
Poland,,2023-05-07,-5.657331068488547,2.5498988137278946,-1.8917750730973373
Poland,,2023-05-08,-5.426611041303738,2.8181593483852567,-2.0081814451097815
Poland,,2023-05-09,-5.187209594068122,3.079375952340709,-2.1223567110008146
Poland,,2023-05-10,-4.939509718027694,3.3328957201232674,-2.234174021109906
Poland,,2023-05-11,-4.683907680144297,3.5780849843440565,-2.3435091454847448
Poland,,2023-05-12,-4.420812389153017,3.8143308995346557,-2.450240611901879
Poland,,2023-05-13,-4.150644741395437,4.041042973941518,-2.5542498408232652
Poland,,2023-05-14,-3.87383694747528,4.257654545448054,-2.6554212771391534
Poland,,2023-05-15,-3.5908318408135855,4.463624197934563,-2.7536425185506817
Poland,,2023-05-16,-3.3020821692099114,4.658437114536783,-2.8488044404498836
Poland,,2023-05-17,-3.0080498705421284,4.841606364419836,-2.94080131715796
Poland,,2023-05-18,-2.7092053337645594,5.012674119851667,-3.029530939387323
Poland,,2023-05-19,-2.4060266463859485,5.171212800534108,-3.1148947277970724
